"user_genome","Product.Prediction","BiG.SCAPE.class"
"SRR7097861rbin.1","ladderane","Others"
"SRR8487025rbin.2","RiPP-like","RiPPs"
"SRR7448275rbin.2","RiPP-like","RiPPs"
"SRR11467475bin.10","RiPP-like","RiPPs"
"SRR5438094rbin.5","NRPS-like","NRPS"
"SRR12927892bin.44","RiPP-like","RiPPs"
"SRR6267142rbin.11","RiPP-like","RiPPs"
"SRR3985421rbin.10","RiPP-like","RiPPs"
"SRR5269546rbin.5","RiPP-like","RiPPs"
"SRR3985524rbin.17","RiPP-like","RiPPs"
"SRR5579875rbin.53","other","Others"
"SRR1379730rbin.7","RiPP-like","RiPPs"
"S188bin.1","RiPP-like","RiPPs"
"SRR7882662rbin.64","RiPP-like","RiPPs"
"SRR7004337rbin.20","terpene","Terpene"
"S135bin.4","RiPP-like","RiPPs"
"SRR11833492bin.25","RiPP-like","RiPPs"
"SRR5209029rbin.20","RiPP-like","RiPPs"
"S75rbin.17","RiPP-like","RiPPs"
"SRR5829543rbin.1","RiPP-like","RiPPs"
"SRR11285378bin.7","RiPP-like","RiPPs"
"SRR11842680bin.6","RiPP-like","RiPPs"
"SRR11836411bin.40","RiPP-like","RiPPs"
"SRR7686999rbin.2","RiPP-like","RiPPs"
"SRR9694539rbin.16","RiPP-like","RiPPs"
"SRR7882662rbin.17","RiPP-like","RiPPs"
"S387bin.41","RiPP-like","RiPPs"
"SRR6478752rbin.7","RiPP-like","RiPPs"
"SRR12692786bin.13","RiPP-like","RiPPs"
"SRR5690606rbin.78","cyclic-lactone-autoinducer","RiPPs"
"S264bin.8","RiPP-like","RiPPs"
"S139bin.4","RiPP-like","RiPPs"
"SRR11051941bin.1","T1PKS","PKSI"
"S25rbin.6","RRE-containing","RiPPs"
"SRR10695396bin.6","hserlactone","Others"
"SRR10376087bin.95","RRE-containing","RiPPs"
"SRR11674063bin.12","terpene","Terpene"
"SRR5579883rbin.15","terpene","Terpene"
"SRR2903329rbin.10","RiPP-like","RiPPs"
"SRR2902415rbin.19","RiPP-like","RiPPs"
"SRR7967954rbin.5","RiPP-like","RiPPs"
"SRR6478752rbin.7","RiPP-like","RiPPs"
"SRR6478736rbin.2","RiPP-like","RiPPs"
"S244bin.19","RRE-containing","RiPPs"
"SRR7102016rbin.21","RiPP-like","RiPPs"
"SRR5271165rbin.5","butyrolactone","Others"
"SRR12349250bin.4","RiPP-like","RiPPs"
"SRR11467474bin.10","RiPP-like","RiPPs"
"SRR12095477bin.1","RRE-containing","RiPPs"
"SRR5823603rbin.8","terpene","Terpene"
"SRR7975446rbin.7","NRPS-like","NRPS"
"SRR11836440bin.7","terpene","Terpene"
"S37rbin.8","terpene","Terpene"
"SRR5699024rbin.4","terpene","Terpene"
"SRR7629281rbin.10","butyrolactone","Others"
"S261bin.15","RiPP-like","RiPPs"
"SRR8440673rbin.4","RiPP-like","RiPPs"
"SRR11678221bin.3","RiPP-like","RiPPs"
"SRR7741809rbin.27","RiPP-like","RiPPs"
"SRR7976149rbin.16","RiPP-like","RiPPs"
"SRR7976247rbin.9","RiPP-like","RiPPs"
"S313bin.17","RiPP-like","RiPPs"
"SRR8881011rbin.60","RiPP-like","RiPPs"
"S258bin.45","NRPS-like","NRPS"
"SRR7004338rbin.19","RRE-containing","RiPPs"
"SRR12350505bin.3","RiPP-like","RiPPs"
"SRR8881006rbin.23","RiPP-like","RiPPs"
"D3rbin.6","RiPP-like","RiPPs"
"SRR5582390rbin.8","T1PKS","PKSI"
"SRR7003766rbin.7","RiPP-like","RiPPs"
"SRR1926122rbin.9","RiPP-like","RiPPs"
"SRR11842680bin.82","RiPP-like","RiPPs"
"SRR10360644bin.11","RiPP-like","RiPPs"
"SRR8881009rbin.8","RiPP-like","RiPPs"
"SRR12377061bin.4","RiPP-like","RiPPs"
"SRR10695397bin.9","RiPP-like","RiPPs"
"SRR5579863rbin.2","RiPP-like","RiPPs"
"SRR6266545rbin.38","RiPP-like","RiPPs"
"SRR6266404rbin.12","redox-cofactor","Others"
"SRR6048907rbin.4","lanthipeptide-class-v","RiPPs"
"SRR11731554bin.3","NRPS","NRPS"
"SRR12917497bin.1","T3PKS","PKSother"
"SRR7011991rbin.12","LAP","RiPPs"
"SRR7026572rbin.8","RiPP-like","RiPPs"
"SRR8863178rbin.11","RiPP-like","RiPPs"
"SRR7003763rbin.27","RiPP-like","RiPPs"
"SRR11678143bin.4","RiPP-like","RiPPs"
"SRR1955040rbin.7","RiPP-like","RiPPs"
"SRR8205308rbin.4","RiPP-like","RiPPs"
"SRR5581483rbin.172","RiPP-like","RiPPs"
"SRR3984885rbin.16","RiPP-like","RiPPs"
"SRR7096238rbin.6","RiPP-like","RiPPs"
"SRR7448267rbin.7","RiPP-like","RiPPs"
"ED2bin.8","RiPP-like","RiPPs"
"SRR11679676bin.8","RiPP-like","RiPPs"
"SRR11836514bin.4","RiPP-like","RiPPs"
"SRR1926122rbin.5","RiPP-like","RiPPs"
"SRR11829112bin.1","RiPP-like","RiPPs"
"S264bin.49","RRE-containing","RiPPs"
"SRR7967864rbin.5","RiPP-like","RiPPs"
"SRR1586267rbin.11","NRPS","NRPS"
"SRR5579883rbin.60","RiPP-like","RiPPs"
"SRR5450438rbin.4","RiPP-like","RiPPs"
"SRR10998592bin.21","RiPP-like","RiPPs"
"BRice_139bin.2","RiPP-like","RiPPs"
"SRR11743025bin.58","NRPS-like","NRPS"
"S406bin.28","RiPP-like","RiPPs"
"S120bin.2","siderophore","Others"
"S5rebin.40","hserlactone","Others"
"SRR5205085rbin.4","lanthipeptide-class-ii","RiPPs"
"SRR11614242bin.43","T1PKS","PKSI"
"SRR8543488rbin.3","RRE-containing","RiPPs"
"SRR6185512rbin.28","RiPP-like","RiPPs"
"SRR11794808bin.1","RiPP-like","RiPPs"
"SRR7026262rbin.12","RiPP-like","RiPPs"
"SRR5579885rbin.31","RiPP-like","RiPPs"
"SRR12688413bin.15","RiPP-like","RiPPs"
"SRR7094834rbin.18","RiPP-like","RiPPs"
"SRR10948449bin.9","RiPP-like","RiPPs"
"SRR5209023rbin.2","RiPP-like","RiPPs"
"SRR6788488rbin.25","RiPP-like","RiPPs"
"SRR12170516bin.7","RiPP-like","RiPPs"
"SRR6831574rbin.18","RiPP-like","RiPPs"
"D3rbin.6","RiPP-like","RiPPs"
"SRR8874838rbin.7","NRPS","NRPS"
"S264bin.8","terpene","Terpene"
"SRR11836028bin.19","T1PKS.hglE-KS","PKSother"
"SRR11794808bin.28","RiPP-like","RiPPs"
"SRR10968246bin.20","butyrolactone","Others"
"SRR7687087rbin.1","RiPP-like","RiPPs"
"SRR12767728bin.4","RiPP-like","RiPPs"
"SRR11836447bin.7","RiPP-like","RiPPs"
"SRR8544467rbin.6","terpene","Terpene"
"SRR7091523rbin.2","RiPP-like","RiPPs"
"SRR12756233bin.1","RiPP-like","RiPPs"
"SRR7097863rbin.1","RiPP-like","RiPPs"
"SRR6187402rbin.1","RiPP-like","RiPPs"
"S390bin.30","RiPP-like","RiPPs"
"S406bin.7","RiPP-like","RiPPs"
"SRR5665213rbin.20","RiPP-like","RiPPs"
"SRR5208282rbin.13","RiPP-like","RiPPs"
"SRR11679678bin.16","RiPP-like","RiPPs"
"SRR8556377rbin.41","RiPP-like","RiPPs"
"S333bin.11","RiPP-like","RiPPs"
"SRR11743028bin.42","betalactone","Others"
"S191bin.7","RiPP-like","RiPPs"
"SRR13115019bin.22","RiPP-like","RiPPs"
"SRR5919109rbin.10","RRE-containing","RiPPs"
"S46rbin.4","RiPP-like","RiPPs"
"SRR11719873bin.19","RiPP-like","RiPPs"
"SRR12170516bin.52","RiPP-like","RiPPs"
"SRR9694538rbin.6","RiPP-like","RiPPs"
"SRR10948380bin.1","RiPP-like","RiPPs"
"SRR5882724rbin.5","RiPP-like","RiPPs"
"S91rbin.18","RiPP-like","RiPPs"
"S366bin.16","RiPP-like","RiPPs"
"SRR7011991rbin.5","RiPP-like","RiPPs"
"SRR6195974rbin.71","RiPP-like","RiPPs"
"SRR12170519bin.3","RiPP-like","RiPPs"
"SRR12917118bin.14","RiPP-like","RiPPs"
"SRR7011991rbin.3","RiPP-like","RiPPs"
"SRR12767728bin.6","RiPP-like","RiPPs"
"SRR8879137rbin.45","RiPP-like","RiPPs"
"D3rbin.9","RiPP-like","RiPPs"
"SRR6788488rbin.30","RiPP-like","RiPPs"
"SRR11031422bin.2","RiPP-like","RiPPs"
"SRR7094548rbin.6","RiPP-like","RiPPs"
"SRR3985526rbin.15","RiPP-like","RiPPs"
"SRR7102016rbin.14","RiPP-like","RiPPs"
"SRR10968246bin.47","RiPP-like","RiPPs"
"SRR3985525rbin.10","RiPP-like","RiPPs"
"SRR8439262rbin.49","RiPP-like","RiPPs"
"S23rbin.1","RiPP-like","RiPPs"
"SRR5829544rbin.2","RiPP-like","RiPPs"
"SRR11613413bin.6","RiPP-like","RiPPs"
"SRR7457709rbin.4","RiPP-like","RiPPs"
"D3rbin.13","RiPP-like","RiPPs"
"S251bin.29","RiPP-like","RiPPs"
"SRR12681512bin.3","terpene","Terpene"
"SRR7967922rbin.2","RRE-containing","RiPPs"
"SRR6958552rbin.3","NRPS","NRPS"
"SRR6048907rbin.8","RiPP-like","RiPPs"
"SRR7093796rbin.30","RiPP-like","RiPPs"
"SRR12688413bin.19","RiPP-like","RiPPs"
"Z4tu_BDbin.5","RiPP-like","RiPPs"
"SRR1379730rbin.5","RiPP-like","RiPPs"
"SRR9694538rbin.4","RiPP-like","RiPPs"
"SRR5195144rbin.11","RiPP-like","RiPPs"
"SRR9650533rbin.19","RiPP-like","RiPPs"
"SRR6266700rbin.3","RiPP-like","RiPPs"
"S279bin.4","RiPP-like","RiPPs"
"SRR3990167rbin.146","RiPP-like","RiPPs"
"SRR7101595rbin.24","RiPP-like","RiPPs"
"SRR11679678bin.35","RiPP-like","RiPPs"
"SRR11719866bin.1","RiPP-like","RiPPs"
"D2rbin.5","RiPP-like","RiPPs"
"SRR9009773bin.36","RiPP-like","RiPPs"
"SRR8185407rbin.1","RiPP-like","RiPPs"
"SRR7011991rbin.6","RiPP-like","RiPPs"
"SRR12277200bin.7","RiPP-like","RiPPs"
"SRR9009774bin.26","RiPP-like","RiPPs"
"SRR9694538rbin.18","RiPP-like","RiPPs"
"SRR7967864rbin.5","RiPP-like","RiPPs"
"SRR8558721rbin.7","RiPP-like","RiPPs"
"ED2bin.3","RiPP-like","RiPPs"
"SRR12676706bin.19","RiPP-like","RiPPs"
"ERR1051325rbin.6","NRPS.NRPS-like","NRPS"
"SRR10954977bin.4","NRPS-like","NRPS"
"SRR5262248rbin.9","terpene","Terpene"
"SRR7042377rbin.1","NAPAA","NRPS"
"SRR8554483rbin.2","RiPP-like","RiPPs"
"SRR7026486rbin.3","RiPP-like","RiPPs"
"SRR12170511bin.56","RiPP-like","RiPPs"
"SRR7142034rbin.22","RiPP-like","RiPPs"
"SRR10498315bin.2","RiPP-like","RiPPs"
"SRR5829544rbin.5","RiPP-like","RiPPs"
"SRR7096238rbin.15","RiPP-like","RiPPs"
"SRR3984957rbin.4","terpene","Terpene"
"SRR7094831rbin.2","RiPP-like","RiPPs"
"SRR3989344rbin.11","RiPP-like","RiPPs"
"SRR3985625rbin.9","RiPP-like","RiPPs"
"SRR11449187bin.43","RiPP-like","RiPPs"
"SRR10376087bin.99","RiPP-like","RiPPs"
"Z1jian_bin.2","T3PKS","PKSother"
"SRR5882672rbin.5","RiPP-like","RiPPs"
"SRR5262248rbin.29","RiPP-like","RiPPs"
"SRR3989307rbin.85","RiPP-like","RiPPs"
"SRR5210213rbin.18","RiPP-like","RiPPs"
"S311bin.2","RiPP-like","RiPPs"
"SRR5177929rbin.12","RiPP-like","RiPPs"
"SRR5582436rbin.44","RiPP-like","RiPPs"
"innerS10bin.4","RiPP-like","RiPPs"
"SRR5209028rbin.58","ranthipeptide","RiPPs"
"SRR7093796rbin.27","RiPP-like","RiPPs"
"SRR5210466rbin.9","RiPP-like","RiPPs"
"SRR8558721rbin.7","RiPP-like","RiPPs"
"SRR6185512rbin.53","RiPP-like","RiPPs"
"SRR5665213rbin.2","RiPP-like","RiPPs"
"SRR7102015rbin.24","arylpolyene","Others"
"SRR10376087bin.40","terpene","Terpene"
"SRR2902415rbin.29","RiPP-like","RiPPs"
"SRR8881006rbin.72","RiPP-like","RiPPs"
"SRR12676706bin.21","NRPS","NRPS"
"S5rebin.37","RiPP-like","RiPPs"
"SRR5877196rbin.16","RiPP-like","RiPPs"
"SRR5208282rbin.12","RiPP-like","RiPPs"
"S75rbin.3","RiPP-like","RiPPs"
"S118bin.47","RiPP-like","RiPPs"
"SRR6193119rbin.9","RiPP-like","RiPPs"
"SRR7004343rbin.16","RiPP-like","RiPPs"
"SRR9691058rbin.21","T1PKS","PKSI"
"SRR12844109bin.2","RiPP-like","RiPPs"
"S312bin.13","RiPP-like","RiPPs"
"SRR7003810rbin.14","RiPP-like","RiPPs"
"SRR6184671rbin.29","RiPP-like","RiPPs"
"SRR11678609bin.19","RiPP-like","RiPPs"
"SRR7448274rbin.17","RiPP-like","RiPPs"
"S47rbin.13","RiPP-like","RiPPs"
"SRR5712692rbin.12","RiPP-like","RiPPs"
"SRR5215472rbin.12","RiPP-like","RiPPs"
"zpcx_11bin.13","RiPP-like","RiPPs"
"SRR1926122rbin.5","RiPP-like","RiPPs"
"S258bin.36","RiPP-like","RiPPs"
"SRR7096238rbin.25","RiPP-like","RiPPs"
"S354bin.11","RiPP-like","RiPPs"
"SRR8879133rbin.21","RiPP-like","RiPPs"
"SRR9656163rbin.12","RRE-containing","RiPPs"
"SRR11678610bin.14","RiPP-like","RiPPs"
"SRR7011991rbin.2","lassopeptide","RiPPs"
"SRR6185436rbin.2","RRE-containing","RiPPs"
"SRR6958552rbin.3","NRPS","NRPS"
"S22rbin.5","redox-cofactor","Others"
"S406bin.40","RiPP-like","RiPPs"
"SRR12350505bin.5","RiPP-like","RiPPs"
"SRR12149476bin.22","RiPP-like","RiPPs"
"SRR10376087bin.73","RiPP-like","RiPPs"
"SRR11794808bin.37","RiPP-like","RiPPs"
"SRR7091524rbin.15","RiPP-like","RiPPs"
"SRR11285378bin.16","RiPP-like","RiPPs"
"S5rebin.32","RiPP-like","RiPPs"
"SRR8663215rbin.9","RiPP-like","RiPPs"
"SRR7096238rbin.7","RiPP-like","RiPPs"
"SRR1164896rbin.4","RiPP-like","RiPPs"
"SRR8554504rbin.76","RiPP-like","RiPPs"
"S406bin.40","RiPP-like","RiPPs"
"SRR9009773bin.294","RiPP-like","RiPPs"
"SRR11719877bin.10","RiPP-like","RiPPs"
"SRR12658686bin.9","RiPP-like","RiPPs"
"SRR7448277rbin.15","RiPP-like","RiPPs"
"GM3bin.1","RiPP-like","RiPPs"
"SRR5467142rbin.1","RiPP-like","RiPPs"
"S63rbin.3","RiPP-like","RiPPs"
"SRR8100017rbin.5","RiPP-like","RiPPs"
"SRR5923187rbin.5","T3PKS","PKSother"
"SRR5582436rbin.29","RiPP-like","RiPPs"
"S191bin.18","RRE-containing","RiPPs"
"SRR12170511bin.46","RiPP-like","RiPPs"
"SRR3984957rbin.6","RiPP-like","RiPPs"
"SRR12927878bin.15","hserlactone","Others"
"SRR8558719rbin.9","T1PKS","PKSI"
"SRR5579872rbin.35","terpene","Terpene"
"R125bin.7","arylpolyene","Others"
"SRR6293899rbin.2","NRPS","NRPS"
"SRR7882662rbin.61","RiPP-like","RiPPs"
"SRR5579875rbin.13","RiPP-like","RiPPs"
"SRR7976237rbin.21","RiPP-like","RiPPs"
"SRR7026262rbin.12","RiPP-like","RiPPs"
"S251bin.16","RiPP-like","RiPPs"
"SRR9597092rbin.4","RiPP-like","RiPPs"
"SRR7102016rbin.23","RiPP-like","RiPPs"
"SRR1586317rbin.5","RiPP-like","RiPPs"
"S223bin.2","RiPP-like","RiPPs"
"SRR5499427rbin.2","RiPP-like","RiPPs"
"SRR5209943rbin.40","RiPP-like","RiPPs"
"SRR6474585rbin.11","RiPP-like","RiPPs"
"SRR7093796rbin.12","RiPP-like","RiPPs"
"SRR11836565bin.10","RiPP-like","RiPPs"
"SRR6325481rbin.5","RiPP-like","RiPPs"
"SRR11836411bin.8","RiPP-like","RiPPs"
"SRR8554485rbin.149","RiPP-like","RiPPs"
"SRR5256712rbin.2","RiPP-like","RiPPs"
"SRR7003765rbin.21","RiPP-like","RiPPs"
"SRR6241674rbin.1","RiPP-like","RiPPs"
"SRR6266850rbin.16","RiPP-like","RiPPs"
"SRR3978321rbin.1","T1PKS","PKSI"
"SRR11613357bin.7","other","Others"
"SRR5438067bin.16","phosphonate","Others"
"SRR5699024rbin.106","terpene","Terpene"
"SRR5665213rbin.14","terpene","Terpene"
"SRR8438988rbin.5","RRE-containing","RiPPs"
"SRR12170513bin.25","terpene","Terpene"
"SRR8205303rbin.1","RiPP-like","RiPPs"
"SRR9009774bin.92","RiPP-like","RiPPs"
"SRR5269546rbin.5","RiPP-like","RiPPs"
"SRR11673296bin.25","RiPP-like","RiPPs"
"SRR7093793rbin.18","RiPP-like","RiPPs"
"GM1bin.6","RiPP-like","RiPPs"
"S135bin.18","RiPP-like","RiPPs"
"SRR3712211rbin.11","RiPP-like","RiPPs"
"S70rbin.3","RiPP-like","RiPPs"
"SRR9650533rbin.17","RiPP-like","RiPPs"
"SRR11031422bin.3","RiPP-like","RiPPs"
"S390bin.30","RiPP-like","RiPPs"
"SRR8556377rbin.107","RiPP-like","RiPPs"
"SRR8439262rbin.51","RiPP-like","RiPPs"
"S333bin.3","RiPP-like","RiPPs"
"SRR7097861rbin.5","RiPP-like","RiPPs"
"SRR10968246bin.11","RiPP-like","RiPPs"
"SRR4051812rbin.5","RiPP-like","RiPPs"
"SRR5271165rbin.2","NRPS-like","NRPS"
"SRR6201998rbin.1","RiPP-like","RiPPs"
"SRR5639138rbin.1","RiPP-like","RiPPs"
"SRR8676462rbin.2","RiPP-like","RiPPs"
"SRR908276rebin.4","RiPP-like","RiPPs"
"SRR5915956rbin.4","hglE-KS","PKSother"
"SRR10489839bin.1","RiPP-like","RiPPs"
"S174bin.6","betalactone","Others"
"SRR11679676bin.21","NRPS","NRPS"
"Ctu5_BDbin.9","terpene","Terpene"
"SRR8676462rbin.12","RiPP-like","RiPPs"
"SRR12767728bin.5","RiPP-like","RiPPs"
"S366bin.6","RiPP-like","RiPPs"
"SRR7042370rbin.37","RiPP-like","RiPPs"
"SRR7093796rbin.5","RiPP-like","RiPPs"
"S251bin.17","RiPP-like","RiPPs"
"SRR5579885rbin.59","RiPP-like","RiPPs"
"SRR5823600rbin.19","RiPP-like","RiPPs"
"S387bin.43","RiPP-like","RiPPs"
"SRR5133178rbin.11","RiPP-like","RiPPs"
"SRR12377071bin.2","RiPP-like","RiPPs"
"S276bin.5","RiPP-like","RiPPs"
"SRR12767728bin.6","RiPP-like","RiPPs"
"D3rbin.9","RiPP-like","RiPPs"
"SRR11833918bin.20","RiPP-like","RiPPs"
"SRR7042340rbin.1","RiPP-like","RiPPs"
"innerS10bin.4","RiPP-like","RiPPs"
"SRR12773050bin.1","RiPP-like","RiPPs"
"S42rbin.9","RiPP-like","RiPPs"
"S329bin.4","RiPP-like","RiPPs"
"SRR11031422bin.16","RiPP-like","RiPPs"
"SRR9691056rbin.4","NAPAA","NRPS"
"SRR7004343rbin.19","terpene","Terpene"
"SRR8439262rbin.40","RiPP-like","RiPPs"
"SRR12349226bin.17","RiPP-like","RiPPs"
"SRR10695402bin.7","RiPP-like","RiPPs"
"SRR5690606rbin.215","RiPP-like","RiPPs"
"S297bin.14","RiPP-like","RiPPs"
"SRR11676618bin.3","RiPP-like","RiPPs"
"SRR13207170bin.13","RiPP-like","RiPPs"
"SRR5665648rbin.5","RiPP-like","RiPPs"
"SRR10498315bin.4","RiPP-like","RiPPs"
"SRR11678156bin.10","RiPP-like","RiPPs"
"SRR12350505bin.8","RiPP-like","RiPPs"
"Z2tu_BDbin.22","RiPP-like","RiPPs"
"SRR8556377rbin.86","RiPP-like","RiPPs"
"SRR5823601rbin.13","RiPP-like","RiPPs"
"SRR6185512rbin.28","RiPP-like","RiPPs"
"S6rebin.6","RiPP-like","RiPPs"
"SRR3747750rbin.3","RiPP-like","RiPPs"
"SRR5665811rbin.8","RiPP-like","RiPPs"
"SRR7741809rbin.26","RiPP-like","RiPPs"
"SRR7687000rbin.7","RiPP-like","RiPPs"
"SRR7098091rbin.20","RiPP-like","RiPPs"
"SRR10585487bin.7","RiPP-like","RiPPs"
"SRR13207170bin.2","RiPP-like","RiPPs"
"SRR5468419rbin.3","terpene","Terpene"
"SRR8881006rbin.22","RiPP-like","RiPPs"
"SRR8663215rbin.7","RiPP-like","RiPPs"
"SRR8554512rbin.39","RiPP-like","RiPPs"
"S277bin.5","RiPP-like","RiPPs"
"SRR650839rebin.6","RiPP-like","RiPPs"
"SRR5581483rbin.66","RiPP-like","RiPPs"
"SRR5439720bin.81","RiPP-like","RiPPs"
"D3rbin.3","RiPP-like","RiPPs"
"SRR11742949bin.8","RiPP-like","RiPPs"
"SRR3989307rbin.57","RiPP-like","RiPPs"
"SRR4027827rbin.2","RiPP-like","RiPPs"
"SRR11671584bin.18","RiPP-like","RiPPs"
"SRR5823600rbin.20","RiPP-like","RiPPs"
"SRR12917118bin.5","RiPP-like","RiPPs"
"SRR8439262rbin.49","RiPP-like","RiPPs"
"SRR5195143rbin.20","RiPP-like","RiPPs"
"SRR6195974rbin.61","RiPP-like","RiPPs"
"SRR6474940rbin.5","RiPP-like","RiPPs"
"SRR7094834rbin.1","RiPP-like","RiPPs"
"SRR5877197rbin.6","RiPP-like","RiPPs"
"SRR11794808bin.35","RiPP-like","RiPPs"
"SRR5195129rbin.22","RiPP-like","RiPPs"
"SRR6202522rbin.2","RiPP-like","RiPPs"
"SRR11719871bin.4","RiPP-like","RiPPs"
"S406bin.40","RiPP-like","RiPPs"
"D3rbin.10","RiPP-like","RiPPs"
"S277bin.5","RiPP-like","RiPPs"
"SRR10498315bin.4","RiPP-like","RiPPs"
"ERR1051325rbin.12","RiPP-like","RiPPs"
"SRR11051935bin.2","RiPP-like","RiPPs"
"SRR1379730rbin.5","RiPP-like","RiPPs"
"SRR7100769rbin.5","RiPP-like","RiPPs"
"SRR8879137rbin.2","RiPP-like","RiPPs"
"SRR11031422bin.10","RiPP-like","RiPPs"
"SRR5215831rbin.11","RiPP-like","RiPPs"
"SRR10360654bin.25","RiPP-like","RiPPs"
"SRR7004342rbin.4","RiPP-like","RiPPs"
"D1rbin.13","RiPP-like","RiPPs"
"SRR6202790rbin.6","RiPP-like","RiPPs"
"S20rbin.16","RiPP-like","RiPPs"
"SRR6202453rbin.1","RiPP-like","RiPPs"
"SRR6202162rbin.3","RiPP-like","RiPPs"
"SRR6202050rbin.1","RiPP-like","RiPPs"
"SRR11449188bin.19","RiPP-like","RiPPs"
"SRR7095402rbin.21","RiPP-like","RiPPs"
"SRR11794808bin.3","RiPP-like","RiPPs"
"SRR7882663rbin.4","RiPP-like","RiPPs"
"SRR10968246bin.37","RiPP-like","RiPPs"
"SRR10028506bin.1","betalactone","Others"
"SRR6788489rbin.11","RiPP-like","RiPPs"
"SRR7629275rbin.4","RiPP-like","RiPPs"
"zpcx_32bin.3","RiPP-like","RiPPs"
"SRR3984885rbin.4","RiPP-like","RiPPs"
"S283bin.11","RiPP-like","RiPPs"
"SRR5271167rbin.1","RiPP-like","RiPPs"
"SRR11271806bin.5","RiPP-like","RiPPs"
"S324bin.44","RRE-containing","RiPPs"
"BRice_21rbin.3","RiPP-like","RiPPs"
"SRR7015886rbin.3","RiPP-like","RiPPs"
"SRR7094834rbin.24","RiPP-like","RiPPs"
"zpcx_33bin.14","RiPP-like","RiPPs"
"SRR7096127rbin.4","RiPP-like","RiPPs"
"SRR5823603rbin.4","RiPP-like","RiPPs"
"SRR8881011rbin.10","RiPP-like","RiPPs"
"SRR7495874rbin.5","RiPP-like","RiPPs"
"SRR1926122rbin.4","NRPS","NRPS"
"SRR5439720bin.186","RiPP-like","RiPPs"
"S23rbin.1","RiPP-like","RiPPs"
"S69rbin.2","RiPP-like","RiPPs"
"SRR7026202rbin.1","RiPP-like","RiPPs"
"SRR2901746rbin.26","RiPP-like","RiPPs"
"SRR8881008rbin.13","RiPP-like","RiPPs"
"S14rbin.2","lanthipeptide-class-iii","RiPPs"
"SRR10954973bin.1","hserlactone","Others"
"SRR6788489rbin.9","terpene","Terpene"
"SRR5823605rbin.3","ranthipeptide","RiPPs"
"SRR10159350bin.23","T3PKS","PKSother"
"SRR9865947rbin.4","terpene","Terpene"
"SRR11719873bin.5","RiPP-like","RiPPs"
"SRR7102016rbin.27","RiPP-like","RiPPs"
"SRR5215545rbin.32","RiPP-like","RiPPs"
"SRR7094834rbin.20","RiPP-like","RiPPs"
"SRR9656168rbin.2","RiPP-like","RiPPs"
"SRR8676595rbin.1","RiPP-like","RiPPs"
"SRR11794808bin.42","RiPP-like","RiPPs"
"SRR8881009rbin.12","RiPP-like","RiPPs"
"SRR8442867rbin.1","RiPP-like","RiPPs"
"SRR11676645bin.6","RiPP-like","RiPPs"
"SRR12681508bin.10","RiPP-like","RiPPs"
"SRR6266700rbin.3","RiPP-like","RiPPs"
"SRR11613413bin.8","RiPP-like","RiPPs"
"SRR7882663rbin.8","RiPP-like","RiPPs"
"SRR8487025rbin.12","RiPP-like","RiPPs"
"SRR11719877bin.7","RiPP-like","RiPPs"
"SRR5579884rbin.17","RiPP-like","RiPPs"
"SRR11285378bin.2","RiPP-like","RiPPs"
"SRR3929942rbin.2","RiPP-like","RiPPs"
"SRR5882672rbin.9","RiPP-like","RiPPs"
"ERR4661006rbin.1","RiPP-like","RiPPs"
"SRR11679678bin.23","RiPP-like","RiPPs"
"SRR3984885rbin.14","RiPP-like","RiPPs"
"SRR5688572rbin.4","RiPP-like","RiPPs"
"SRR7091524rbin.9","RiPP-like","RiPPs"
"SRR7882663rbin.15","RiPP-like","RiPPs"
"zpcx_1rbin.13","RiPP-like","RiPPs"
"SRR6195974rbin.15","RiPP-like","RiPPs"
"SRR11613358bin.58","RiPP-like","RiPPs"
"SRR1157607rbin.11","RiPP-like","RiPPs"
"SRR8556377rbin.93","RiPP-like","RiPPs"
"SRR7096238rbin.36","RiPP-like","RiPPs"
"SRR5581483rbin.8","RiPP-like","RiPPs"
"SRR7004203rbin.20","RiPP-like","RiPPs"
"SRR8879134rbin.6","RiPP-like","RiPPs"
"SRR7882662rbin.83","RiPP-like","RiPPs"
"S134bin.5","RiPP-like","RiPPs"
"SRR7026572rbin.8","RiPP-like","RiPPs"
"SRR8879133rbin.59","RiPP-like","RiPPs"
"D3rbin.11","RiPP-like","RiPPs"
"SRR3989344rbin.141","RiPP-like","RiPPs"
"SRR5579883rbin.87","RiPP-like","RiPPs"
"SRR10360651bin.3","phosphonate","Others"
"SRR11836440bin.64","NRPS-like.T1PKS","PKS-NRP_Hybrids"
"SRR11679235bin.8","NRPS","NRPS"
"SRR11719875bin.12","RRE-containing","RiPPs"
"SRR11051946bin.2","NAGGN","Others"
"SRR6266545rbin.42","NRPS","NRPS"
"R125bin.5","RiPP-like","RiPPs"
"SRR7142033rbin.17","RiPP-like","RiPPs"
"SRR9656168rbin.2","RiPP-like","RiPPs"
"SRR11031422bin.10","RiPP-like","RiPPs"
"SRR10695396bin.4","RiPP-like","RiPPs"
"SRR13115019bin.79","RiPP-like","RiPPs"
"SRR6056298rbin.12","RiPP-like","RiPPs"
"S333bin.3","RiPP-like","RiPPs"
"SRR11271806bin.5","transAT-PKS-like","PKSother"
"SRR10998592bin.23","RiPP-like","RiPPs"
"SRR9179562rbin.30","RiPP-like","RiPPs"
"SRR7003810rbin.14","RiPP-like","RiPPs"
